word,part_of_speech,meaning,example,example_meaning,definition
indiscriminately,adverb,phứa,""" Indiscriminate attacks """,""" Các cuộc tấn công không phân biệt """,In an indiscriminate manner.
hypochondriac,adjective,chứng nghi bệnh,"I, being a hypochondriac , didn't breathe for two hours.","Tôi bị chứng nghi bệnh , không thể thở trong hai giờ","Related to, or affected by hypochondria"
estimation,noun,ước lượng,I want to know how much you estimate the business is worth?,Tôi muốn biết ông ước lượng cái xưởng đáng giá bao nhiêu.,The process of making an estimate
lacerated,adjective,bị rách,Cortex appears to be lacerated .,Vỏ não có vẻ như bị nứt .,Simple past tense and past participle of lacerate.
scrounge,verb,ăn xin,He says the birds are scrounging .,Hắn nói loài chim đang ăn xin .,Someone who scrounges; a scrounger.
helter-skelter,adjective,hỗn loạn,Something he referred to as Helter Skelter .,Một cái gì đó mà hắn gọi là hỗn loạn .,"In confused, disorderly haste"
crevasse,verb,chỗ nẻ,That's another crevasse .,Đây là một khe nứt khác.,(literally) A crack or fissure in a glacier or snow field; a chasm.
tourniquet,noun,garô,"It'll have to do, and I'm going to need to use something as a tourniquet .",Tôi vừa mài sắc nó hôm qua đấy. và tôi cần thứ gì đó để làm băng garô .,A tightly-compressed bandage used to stop bleeding by stopping the flow of blood through a large artery in a limb.
insinuation,noun,lời nói bóng gió,"insinuating and slangy.""","sự ẩn nghĩa và ẩn chữ thoảng đâu đây.""","The act or process of insinuating; a creeping, winding, or flowing in."
lucent,adjective,sáng ngời,we emit infra-red light from our most lucent selves.,chúng ta phát ra ánh sáng hồng ngoại từ bản chất sáng ngời nhất của mình.,"Emitting light; shining, luminous."
weariness,noun,sự mệt mỏi,"I see the weariness in your eyes, the mistrust.","Ta thấy sự mệt mỏi trong đôi mắt cậu, sự ngờ vực.","exhaustion, fatigue or tiredness"
reassure,verb,làm yên lòng,"Ruth is graciously humble, thanking him for his reassuring comfort.","Nàng khiêm tốn một cách thành thật, cám ơn ông về những lời an ủi làm yên lòng .",(transitive) To assure anew; to restore confidence to; to free from fear or terror.
lax,adjective,lỏng lẻo,You're being too lax .,Bố đang quá lỏng lẻo .,lenient and allowing for deviation; not strict.
astonishment,noun,sự ngạc nhiên,It's astonishing .,Thật kinh ngạc .,An amazing thing or phenomenon.
